"AvgUsg_mhz","AvgUsg_pct","MaxUsg_mhz","MaxUsg_pct","MinUsg_mhz","MinUsg_pct","SumRdy_ms","SumSwpWait_ms","AvgDemand_MHz","AvgLat_pct","Entitle_MHz","SumCostop_ms","SumIdle_ms","SumMaxLtd_ms","SumOverlap_ms","SumRun_ms","SumSys_ms","SumUsd_ms","SumWait_ms","AvgRd_KBps","AvgUsg_KBps","AvgWr_KBps","MaxTotLat_ms","MaxUsg_KBps","MinUsg_KBps",AvgCmds,AvgRd,"AvgTotRdLat_ms","AvgTotWrLat_ms",AvgWr,SumBusResets,SumCmds,SumCmdsAbort,SumRd,SumWr,"AvgActWr_KB","AvgAct_KB","AvgCmpd_KB","AvgCmpnRate_KBps","AvgConsum_KB","AvgDecmpnRate_KBps","AvgGrtd_KB","AvgOvrhdMax_KB","AvgOvrhd_KB","AvgShrd_KB","AvgSwpIRate_KBps","AvgSwpIn_KB","AvgSwpORate_KBps","AvgSwpOut_KB","AvgSwpTarg_KB","AvgSwpd_KB","AvgVmctlTarg_KB","AvgVmctl_KB","AvgZero_KB","MaxAct_KB","MaxConsum_KB","MaxGrtd_KB","MaxOvrhd_KB","MaxShrd_KB","MaxSwpIn_KB","MaxSwpOut_KB","MaxSwpTarg_KB","MaxSwpd_KB","MaxVmctlTarg_KB","MaxVmctl_KB","MaxZero_KB","MinAct_KB","MinConsum_KB","MinGrtd_KB","MinOvrhd_KB","MinShrd_KB","MinSwpIn_KB","MinSwpOut_KB","MinSwpTarg_KB","MinSwpd_KB","MinVmctlTarg_KB","MinVmctl_KB","MinZero_KB","ZipSaved_KB","Zipped_KB","AvgEntitle_KB","AvgLlSwapUsd_KB","AvgLlSwpIRate_KBps","AvgLlSwpORate_KBps","AvgOvrhdTouch_KB","AvgRvcd_KBps","AvgXmit_KBps","AvgBRx_KBps","AvgBTx_KBps",SumBroadcastRx,SumBroadcastTx,SumDropRx,SumDropTx,SumMulticastRx,SumMulticastTx,SumPktsRx,SumPktsTx,"SumEnergy_j","ActAvg15m_pct","ActAvg1m_pct","ActAvg5m_pct","ActPk15m_pct","ActPk1m_pct","ActPk5m_pct","MaxLtd15_pct","MaxLtd1_pct","MaxLtd5_pct","RunAvg15m_pct","RunAvg1m_pct","RunAvg5m_pct","RunPk15m_pct","RunPk1m_pct","RunPk5m_pct",SmplCnt,"SmplPrd_ms",SumHeartbeat,"Uptime_sec","OsUptime_sec",RdLoadMetric,RdOIO,WrLoadMetric,WrOIO
"2488.000000","35.190000","2488.000000","35.190000","2488.000000","35.190000","760.000000","0.000000",,,,,,,,,,,,"319.000000","486.000000","653.000000","13.000000","486.000000","486.000000",,,,,,,,,,,"922744.000000","985660.000000","0.000000","0.000000","2072232.000000","0.000000","2092704.000000","129468.000000","44548.000000","32680.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10056.000000","985660.000000","2072232.000000","2092704.000000","44548.000000","32680.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10056.000000","985660.000000","2072232.000000","2092704.000000","44548.000000","32680.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10056.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","93.000000","91.000000","115.000000","109.000000","109.000000","0.000000","0.000000","0.000000","96.000000","87.000000","85.000000","113.000000","109.000000","106.000000","160.000000","6000.000000","0.000000","738283.000000",,,,,
"2542.000000","35.440000","2542.000000","35.440000","2542.000000","35.440000","739.000000","0.000000",,,,,,,,,,,,"1443.000000","1058.000000","673.000000","7.000000","1058.000000","1058.000000",,,,,,,,,,,"922744.000000","985660.000000","0.000000","0.000000","2071664.000000","0.000000","2092704.000000","129468.000000","44548.000000","33392.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10500.000000","985660.000000","2071664.000000","2092704.000000","44548.000000","33392.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10500.000000","985660.000000","2071664.000000","2092704.000000","44548.000000","33392.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10500.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","103.000000","90.000000","114.000000","109.000000","109.000000","0.000000","0.000000","0.000000","96.000000","97.000000","85.000000","113.000000","109.000000","106.000000","160.000000","6000.000000","0.000000","738303.000000",,,,,
"2921.000000","39.720000","2921.000000","39.720000","2921.000000","39.720000","439.000000","0.000000",,,,,,,,,,,,"822.000000","1148.000000","1473.000000","18.000000","1148.000000","1148.000000",,,,,,,,,,,"880800.000000","1090516.000000","0.000000","0.000000","2071668.000000","0.000000","2092704.000000","129468.000000","44548.000000","33780.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10720.000000","1090516.000000","2071668.000000","2092704.000000","44548.000000","33780.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10720.000000","1090516.000000","2071668.000000","2092704.000000","44548.000000","33780.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10720.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","104.000000","91.000000","115.000000","116.000000","109.000000","0.000000","0.000000","0.000000","96.000000","98.000000","86.000000","113.000000","116.000000","107.000000","160.000000","6000.000000","0.000000","738323.000000",,,,,
"1933.000000","35.075000","1933.000000","35.075000","1933.000000","35.075000","630.000000","0.000000",,,,,,,,,,,,"3822.000000","2383.000000","944.000000","3.000000","2383.000000","2383.000000",,,,,,,,,,,"880800.000000","1090516.000000","0.000000","0.000000","2071532.000000","0.000000","2092704.000000","129468.000000","44548.000000","33792.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10940.000000","1090516.000000","2071532.000000","2092704.000000","44548.000000","33792.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10940.000000","1090516.000000","2071532.000000","2092704.000000","44548.000000","33792.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10940.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","95.000000","89.000000","115.000000","116.000000","109.000000","0.000000","0.000000","0.000000","96.000000","92.000000","84.000000","113.000000","116.000000","107.000000","160.000000","6000.000000","0.000000","738343.000000",,,,,
"2517.000000","37.820000","2517.000000","37.820000","2517.000000","37.820000","498.000000","0.000000",,,,,,,,,,,,"1862.000000","1160.000000","458.000000","1.000000","1160.000000","1160.000000",,,,,,,,,,,"880800.000000","1090516.000000","0.000000","0.000000","2071288.000000","0.000000","2092704.000000","129468.000000","44548.000000","34092.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11136.000000","1090516.000000","2071288.000000","2092704.000000","44548.000000","34092.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11136.000000","1090516.000000","2071288.000000","2092704.000000","44548.000000","34092.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11136.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","97.000000","89.000000","115.000000","116.000000","109.000000","0.000000","0.000000","0.000000","96.000000","93.000000","84.000000","113.000000","116.000000","107.000000","160.000000","6000.000000","0.000000","738363.000000",,,,,
"2278.000000","42.200000","2278.000000","42.200000","2278.000000","42.200000","640.000000","0.000000",,,,,,,,,,,,"1684.000000","1041.000000","398.000000","4.000000","1041.000000","1041.000000",,,,,,,,,,,"880800.000000","1321204.000000","0.000000","0.000000","2070756.000000","0.000000","2092704.000000","129468.000000","44548.000000","34468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11348.000000","1321204.000000","2070756.000000","2092704.000000","44548.000000","34468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11348.000000","1321204.000000","2070756.000000","2092704.000000","44548.000000","34468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11348.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","94.000000","90.000000","115.000000","108.000000","109.000000","0.000000","0.000000","0.000000","96.000000","85.000000","83.000000","113.000000","97.000000","107.000000","160.000000","6000.000000","0.000000","738383.000000",,,,,
"1994.000000","40.870000","1994.000000","40.870000","1994.000000","40.870000","1052.000000","0.000000",,,,,,,,,,,,"1308.000000","831.000000","354.000000","3.000000","831.000000","831.000000",,,,,,,,,,,"880800.000000","1321204.000000","0.000000","0.000000","2070720.000000","0.000000","2092704.000000","129468.000000","44548.000000","33964.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11496.000000","1321204.000000","2070720.000000","2092704.000000","44548.000000","33964.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11496.000000","1321204.000000","2070720.000000","2092704.000000","44548.000000","33964.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11496.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","97.000000","88.000000","115.000000","108.000000","107.000000","0.000000","0.000000","0.000000","96.000000","85.000000","82.000000","113.000000","97.000000","104.000000","160.000000","6000.000000","0.000000","738403.000000",,,,,
"2356.000000","42.570000","2356.000000","42.570000","2356.000000","42.570000","785.000000","0.000000",,,,,,,,,,,,"87.000000","111.500000","135.000000","8.000000","111.500000","111.500000",,,,,,,,,,,"880800.000000","1321204.000000","0.000000","0.000000","2070256.000000","0.000000","2092704.000000","129468.000000","44548.000000","34592.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11816.000000","1321204.000000","2070256.000000","2092704.000000","44548.000000","34592.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11816.000000","1321204.000000","2070256.000000","2092704.000000","44548.000000","34592.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11816.000000","0.000000","0.000000",,,,,,"0.000000","0.000000",,,,,,,,,,,"0.000000","104.000000","95.000000","89.000000","115.000000","106.000000","107.000000","0.000000","0.000000","0.000000","96.000000","83.000000","82.000000","113.000000","104.000000","104.000000","160.000000","6000.000000","0.000000","738423.000000",,,,,
"1843.000000","45.155000","1843.000000","45.155000","1843.000000","45.155000","1227.000000","0.000000",,,,,,,,,,,,"506.000000","711.500000","914.000000","2.000000","711.500000","711.500000",,,,,,,,,,,"859832.000000","1530920.000000","0.000000","0.000000","2069912.000000","0.000000","2092704.000000","129468.000000","44548.000000","34892.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11988.000000","1530920.000000","2069912.000000","2092704.000000","44548.000000","34892.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11988.000000","1530920.000000","2069912.000000","2092704.000000","44548.000000","34892.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11988.000000","0.000000","0.000000",,,,,,"0.000000","3.000000",,,,,,,,,,,"0.000000","104.000000","88.000000","91.000000","115.000000","106.000000","107.000000","0.000000","0.000000","0.000000","95.000000","78.000000","84.000000","113.000000","104.000000","104.000000","160.000000","6000.000000","0.000000","738443.000000",,,,,
"2522.000000","48.350000","2522.000000","48.350000","2522.000000","48.350000","753.000000","0.000000",,,,,,,,,,,,"0.000000","126.000000","251.000000","10.000000","126.000000","126.000000",,,,,,,,,,,"859832.000000","1530920.000000","0.000000","0.000000","2069700.000000","0.000000","2092704.000000","129468.000000","44548.000000","35180.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12132.000000","1530920.000000","2069700.000000","2092704.000000","44548.000000","35180.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12132.000000","1530920.000000","2069700.000000","2092704.000000","44548.000000","35180.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12132.000000","0.000000","0.000000",,,,,,"0.000000","1.000000",,,,,,,,,,,"0.000000","104.000000","93.000000","94.000000","115.000000","106.000000","107.000000","0.000000","0.000000","0.000000","95.000000","84.000000","87.000000","113.000000","104.000000","104.000000","160.000000","6000.000000","0.000000","738463.000000",,,,,
"3579.000000","53.315000","3579.000000","53.315000","3579.000000","53.315000","729.000000","0.000000",,,,,,,,,,,,"190.000000","751.000000","1306.000000","4.000000","751.000000","751.000000",,,,,,,,,,,"859832.000000","1530920.000000","0.000000","0.000000","2069508.000000","0.000000","2092704.000000","129468.000000","44548.000000","35468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12236.000000","1530920.000000","2069508.000000","2092704.000000","44548.000000","35468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12236.000000","1530920.000000","2069508.000000","2092704.000000","44548.000000","35468.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12236.000000","0.000000","0.000000",,,,,,"0.000000","6.000000",,,,,,,,,,,"0.000000","105.000000","103.000000","96.000000","115.000000","204.000000","108.000000","0.000000","0.000000","0.000000","96.000000","95.000000","89.000000","114.000000","204.000000","107.000000","160.000000","6000.000000","0.000000","738483.000000",,,,,
"4342.000000","48.900000","4342.000000","48.900000","4342.000000","48.900000","1260.000000","0.000000",,,,,,,,,,,,"206.000000","859.000000","1510.000000","6.000000","859.000000","859.000000",,,,,,,,,,,"817888.000000","1195376.000000","0.000000","0.000000","2070624.000000","0.000000","2092704.000000","129468.000000","44548.000000","33444.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12388.000000","1195376.000000","2070624.000000","2092704.000000","44548.000000","33444.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12388.000000","1195376.000000","2070624.000000","2092704.000000","44548.000000","33444.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12388.000000","0.000000","0.000000",,,,,,"0.000000","1.000000",,,,,,,,,,,"0.000000","106.000000","132.000000","102.000000","120.000000","204.000000","116.000000","0.000000","0.000000","0.000000","97.000000","123.000000","94.000000","116.000000","204.000000","116.000000","160.000000","6000.000000","0.000000","738503.000000",,,,,
"4402.000000","49.180000","4402.000000","49.180000","4402.000000","49.180000","920.000000","0.000000",,,,,,,,,,,,"3.000000","579.500000","1155.000000","20.000000","579.500000","579.500000",,,,,,,,,,,"817888.000000","1195376.000000","0.000000","0.000000","2071000.000000","0.000000","2092704.000000","129468.000000","44548.000000","32544.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12528.000000","1195376.000000","2071000.000000","2092704.000000","44548.000000","32544.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12528.000000","1195376.000000","2071000.000000","2092704.000000","44548.000000","32544.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12528.000000","0.000000","0.000000",,,,,,"0.000000","1.000000",,,,,,,,,,,"0.000000","108.000000","164.000000","109.000000","162.000000","204.000000","178.000000","0.000000","0.000000","0.000000","99.000000","154.000000","100.000000","145.000000","204.000000","158.000000","160.000000","6000.000000","0.000000","738523.000000",,,,,
